microbe_id	batch_id	plant_id	photo_id	OD	var_fresh_weight_mg	var_dry_weight_mg	var_rosette_diameter_cm	var_rosette_leaves	var_dry_rosette_leaves	var_stem_leaves	var_stem_height_cm	var_number_of_stems	var_stem_siliques	comments	condition
210	9	A3	9_wd_210_1	0.9	12	13	3.5	8	0	0	0	0	0		water_deficit
210	9	B1	9_wd_210_1	0.9	44	36	4.6	15	4	0	0	0	0		water_deficit
210	9	B2	9_wd_210_1	0.9	56	64	5.5	12	2	0	0	0	0		water_deficit
210	9	B3	9_wd_210_1	0.9	31	33	4.6	12	4	0	0	0	0		water_deficit
210	9	C1	9_wd_210_1	0.9	24	21	3.6	12	1	0	0	0	0		water_deficit
210	9	C2	9_wd_210_1	0.9	49	40	5.4	9	3	0	0	0	0		water_deficit
210	9	C3	9_wd_210_1	0.9	7	3	2.2	8	1	0	0	0	0		water_deficit
227	9	A1	9_wd_227_2	0.9	24	67	6.8	18	4	1	2	1	2		water_deficit
227	9	A2	9_wd_227_2	0.9	37	87	7.2	19	7	0	0	0	0		water_deficit
227	9	A3	9_wd_227_2	0.9	104	104	7.1	17	3	0	0	0	0		water_deficit
227	9	B1	9_wd_227_2	0.9	86	63	5.4	15	3	3	7.2	1	4		water_deficit
227	9	B2	9_wd_227_2	0.9	79	78	6.5	19	1	0	0	0	0		water_deficit
227	9	B3	9_wd_227_2	0.9	51	51	4.6	20	2	4	2.8	1	1		water_deficit
227	9	C1	9_wd_227_2	0.9	35	37	4.7	15	2	0	0	0	0		water_deficit
227	9	C2	9_wd_227_2	0.9	49	51	4.6	16	1	0	0	0	0		water_deficit
227	9	C3	9_wd_227_2	0.9	14	15	3.3	10	1	2	3.2	1	1		water_deficit
129	12	A1	12_wd_129_2	1.1	16	15	4.5	9	0	0	1.2	1	0		water_deficit
129	12	A2	12_wd_129_2	1.1	67	64	6.4	20	1	0	0	0	0		water_deficit
129	12	A3	12_wd_129_2	1.1	50	47	5.2	16	0	0	0	0	0		water_deficit
129	12	B1	12_wd_129_2	1.1	58	56	6.6	20	1	4	0.8	1	0		water_deficit
129	12	B2	12_wd_129_2	1.1	65	62	6.7	22	3	3	4.4	2	2		water_deficit
129	12	B3	12_wd_129_2	1.1	49	44	5.9	23	2	0	1	0	0		water_deficit
129	12	C1	12_wd_129_2	1.1	51	48	4.8	16	2	0	0.2	2	0		water_deficit
129	12	C2	12_wd_129_2	1.1	105	102	8.2	25	1	0	0	0	0		water_deficit
129	12	C3	12_wd_129_2	1.1	42	35	4.5	15	1	4	6.3	2	2		water_deficit
139	12	A1	12_wd_139_2	1.1	44	43	5.7	12	1	0	0	0	0		water_deficit
139	12	A2	12_wd_139_2	1.1	101	95	6.6	28	2	3	2.1	1	1		water_deficit
139	12	A3	12_wd_139_2	1.1	69	68	6.6	23	2	0	0.6	1	1		water_deficit
139	12	B1	12_wd_139_2	1.1	95	81	7.1	27	3	4	5.7	1	2		water_deficit
139	12	B2	12_wd_139_2	1.1	77	64	5.6	23	2	4	4.7	1	1		water_deficit
139	12	B3	12_wd_139_2	1.1	70	56	5.4	21	3	4	6.1	2	1		water_deficit
139	12	C1	12_wd_139_2	1.1	57	55	6.6	23	2	0	0	0	0		water_deficit
139	12	C2	12_wd_139_2	1.1	40	32	5.2	18	2	0	1.8	0	0		water_deficit
139	12	C3	12_wd_139_2	1.1	35	32	4.1	18	0	3	2.9	1	1		water_deficit
203	12	A1	12_wd_203_2	0.5	101	41	4.8	13	2	5	11.2	1	3		water_deficit
203	12	A2	12_wd_203_2	0.5	102	50	6.1	17	1	0	0	0	0		water_deficit
203	12	A3	12_wd_203_2	0.5	186	86	5.2	19	3	3	11.1	3	5		water_deficit
203	12	B1	12_wd_203_2	0.5	252	117	5.7	31	2	4	2.7	2	1		water_deficit
203	12	B2	12_wd_203_2	0.5	128	62	4.8	24	0	0	0	0	0		water_deficit
203	12	B3	12_wd_203_2	0.5	34	16	2.5	12	0	0	0	0	0		water_deficit
203	12	C1	12_wd_203_2	0.5	350	60	5.2	14	0	3	2.5	1	1		water_deficit
203	12	C2	12_wd_203_2	0.5	684	114	5.2	28	2	4	3.1	2	2		water_deficit
203	12	C3	12_wd_203_2	0.5	374	60	6.1	14	1	4	11.3	1	4		water_deficit
273	12	A1	12_wd_273_2	1.1	73	37	5.1	15	2	1	0.5	1	1		water_deficit
273	12	A2	12_wd_273_2	1.1	162	77	6.1	22	3	4	6.1	1	4		water_deficit
273	12	A3	12_wd_273_2	1.1	108	56	7.7	20	4	4	0.9	1	1		water_deficit
273	12	B1	12_wd_273_2	1.1	137	49	5.2	20	3	4	9.8	2	6		water_deficit
273	12	B2	12_wd_273_2	1.1	196	72	5.7	24	2	4	11.7	2	4		water_deficit
273	12	B3	12_wd_273_2	1.1	172	60	6.6	20	1	4	3.8	1	2		water_deficit
273	12	C1	12_wd_273_2	1.1	105	100	6.2	34	3	2	0.7	1	1		water_deficit
273	12	C2	12_wd_273_2	1.1	83	80	6.5	20	2	2	0.9	1	1		water_deficit
273	12	C3	12_wd_273_2	1.1	34	32	4.6	16	4	0	0	0	0		water_deficit
286	12	A1	12_wd_286_2	1.1	83	79	6.2	20	1	2	0.6	1	1		water_deficit
286	12	A2	12_wd_286_2	1.1	39	36	4.3	15	2	3	3.6	1	1		water_deficit
286	12	A3	12_wd_286_2	1.1	76	74	5.6	23	1	0	0	0	0		water_deficit
286	12	B1	12_wd_286_2	1.1	33	30	5.2	18	0	2	0	0.8	1		water_deficit
286	12	B2	12_wd_286_2	1.1	59	52	6.1	19	4	4	2.9	1	1		water_deficit
286	12	B3	12_wd_286_2	1.1	38	36	5.8	21	0	3	0.5	1	1		water_deficit
286	12	C1	12_wd_286_2	1.1	277	92	4.6	20	3	3	13.8	3	8		water_deficit
286	12	C2	12_wd_286_2	1.1	261	72	5.8	18	3	4	10.2	2	5		water_deficit
286	12	C3	12_wd_286_2	1.1	181	56	5.3	21	3	4	11.6	2	7		water_deficit
288	12	A1	12_wd_288_2	0.5	84	83	5.6	26	1	2	1.3	1	1		water_deficit
288	12	A2	12_wd_288_2	0.5	83	82	6.6	32	2	3	2.6	2	1		water_deficit
288	12	A3	12_wd_288_2	0.5	38	38	4.8	18	1	0	0	0	0		water_deficit
288	12	B1	12_wd_288_2	0.5	110	99	6.6	25	1	0	0	0	0		water_deficit
288	12	B2	12_wd_288_2	0.5	88	77	5.9	16	1	3	1.4	1	1		water_deficit
288	12	B3	12_wd_288_2	0.5	52	49	5.5	18	1	0	0	0	0		water_deficit
288	12	C1	12_wd_288_2	0.5	82	74	5.6	21	0	4	5.2	1	1		water_deficit
288	12	C2	12_wd_288_2	0.5	102	89	6.4	24	2	4	7.3	1	3		water_deficit
288	12	C3	12_wd_288_2	0.5	67	63	6	16	2	4	2.7	1	2		water_deficit
302	12	A1	12_wd_302_2	0.5	77	71	7.3	13	1	5	5.7	1	3		water_deficit
302	12	A2	12_wd_302_2	0.5	78	76	8.4	20	2	4	1.7	1	1		water_deficit
302	12	A3	12_wd_302_2	0.5	17	23	4.2	12	1	0	0	0	0		water_deficit
302	12	B1	12_wd_302_2	0.5	92	88	7.1	28	1	0	0	0	0		water_deficit
302	12	B2	12_wd_302_2	0.5	75	60	5.5	20	2	4	6.9	1	3		water_deficit
302	12	B3	12_wd_302_2	0.5	57	55	5.2	16	0	0	0	0	0		water_deficit
302	12	C1	12_wd_302_2	0.5	205	61	4.5	16	2	4	2.6	1	2		water_deficit
302	12	C2	12_wd_302_2	0.5	260	81	4.8	18	3	4	10.6	1	8		water_deficit
302	12	C3	12_wd_302_2	0.5	165	50	5.6	18	1	4	9.8	1	4		water_deficit
378	12	A1	12_wd_378_2	1.1	136	54	4.8	14	1	4	10.6	2	4		water_deficit
378	12	A2	12_wd_378_2	1.1	58	22	3.6	12	3	4	8.2	1	4		water_deficit
378	12	A3	12_wd_378_2	1.1	55	24	4.5	15	1	0	0	0	0		water_deficit
378	12	A4	12_wd_378_2	1.1	104	42	4.8	14	2	3	5.8	1	5		water_deficit
378	12	B1	12_wd_378_2	1.1	85	68	5.4	28	2	2	3.2	1	2		water_deficit
378	12	B2	12_wd_378_2	1.1	63	47	4.1	18	1	3	7.4	2	4		water_deficit
378	12	B3	12_wd_378_2	1.1	92	63	6.1	20	0	0	0	0	0		water_deficit
378	12	C1	12_wd_378_2	1.1	51	48	4.8	22	0	0	0	0	0		water_deficit
378	12	C2	12_wd_378_2	1.1	124	112	7.6	18	1	5	4.7	2	1		water_deficit
378	12	C3	12_wd_378_2	1.1	68	65	5.8	18	0	2	0.5	1	1		water_deficit
550	12	A1	12_wd_550_2	1.1	60	57	5.7	21	1	4	1.2	2	1		water_deficit
550	12	A2	12_wd_550_2	1.1	38	36	5.8	16	0	0	0	0	0		water_deficit
550	12	A3	12_wd_550_2	1.1	64	59	6.8	26	2	2	1.5	1	1		water_deficit
550	12	B1	12_wd_550_2	1.1	51	48	6.1	20	1	3	1.3	1	2		water_deficit
550	12	B2	12_wd_550_2	1.1	56	52	5.8	15	0	0	0	0	0		water_deficit
550	12	B3	12_wd_550_2	1.1	62	58	6.6	23	1	2	1.6	1	1		water_deficit
550	12	C1	12_wd_550_2	1.1	24	24	5.1	14	2	0	0	0	0		water_deficit
550	12	C2	12_wd_550_2	1.1	44	43	6.5	23	4	2	1.5	1	1		water_deficit
550	12	C3	12_wd_550_2	1.1	90	88	6.4	28	2	0	1.8	0	2		water_deficit
558	12	A1	12_wd_558_2	1.1	68	62	5.4	16	0	5	6.2	1	3		water_deficit
558	12	A2	12_wd_558_2	1.1	48	44	5.8	18	0	2	0	0	0		water_deficit
558	12	A3	12_wd_558_2	1.1	22	21	3.6	13	0	0	1.5	0	0		water_deficit
558	12	B1	12_wd_558_2	1.1	69	66	5.6	16	1	0	0	0	0		water_deficit
558	12	B2	12_wd_558_2	1.1	61	57	5.8	20	1	0	0	0	0		water_deficit
558	12	B3	12_wd_558_2	1.1	61	60	4.7	24	1	0	0	0	0		water_deficit
558	12	C1	12_wd_558_2	1.1	158	105	7.3	22	3	5	11.2	3	4		water_deficit
558	12	C2	12_wd_558_2	1.1	51	37	5.6	13	2	0	0	0	0		water_deficit
558	12	C3	12_wd_558_2	1.1	101	70	6.7	21	3	4	3.5	1	1		water_deficit
621	12	A1	12_wd_621_2	1.1	221	101	5.1	14	0	0	0	0	0		water_deficit
621	12	A2	12_wd_621_2	1.1	128	62	5.1	18	1	3	13.3	1	1		water_deficit
621	12	A3	12_wd_621_2	1.1	99	52	5.2	12	1	5	6.4	2	3		water_deficit
621	12	A4	12_wd_621_2	1.1	74	35	5.6	14	3	3	10.2	1	4		water_deficit
621	12	A5	12_wd_621_2	1.1	60	25	4.5	10	2	0	0	0	0		water_deficit
621	12	B1	12_wd_621_2	1.1	179	46	7.1	20	1	6	8.2	3	5		water_deficit
621	12	B2	12_wd_621_2	1.1	304	69	6.5	14	1	3	4.4	2	3		water_deficit
621	12	B3	12_wd_621_2	1.1	229	47	7	16	2	4	2.6	1	1		water_deficit
621	12	C1	12_wd_621_2	1.1	105	89	5.6	24	3	4	7.6	2	3		water_deficit
621	12	C2	12_wd_621_2	1.1	63	58	6.7	24	0	3	4.6	2	1		water_deficit
621	12	C3	12_wd_621_2	1.1	18	18	3.4	6	1	2	1.1	1	1		water_deficit
630	12	A1	12_wd_630_2	1.1	502	114	4.7	14	2	0	0	0	0		water_deficit
630	12	A2	12_wd_630_2	1.1	273	61	6.2	22	3	4	6.6	3	2		water_deficit
630	12	A3	12_wd_630_2	1.1	157	37	5.7	11	2	5	7.5	1	3		water_deficit
630	12	B1	12_wd_630_2	1.1	178	90	5.8	18	3	5	7.5	1	4		water_deficit
630	12	B2	12_wd_630_2	1.1	142	67	5.6	14	1	5	9.8	1	2		water_deficit
630	12	B3	12_wd_630_2	1.1	218	102	7.6	19	3	4	8.6	2	4		water_deficit
630	12	C1	12_wd_630_2	1.1	160	71	6.1	10	2	6	9.7	1	5		water_deficit
630	12	C2	12_wd_630_2	1.1	176	79	6.4	14	1	5	12.8	1	7		water_deficit
630	12	C3	12_wd_630_2	1.1	95	52	3.8	15	1	4	6.6	1	4		water_deficit
636	12	A1	12_wd_636_2	1.1	83	77	7.6	26	1	5	2.1	1	1		water_deficit
636	12	A2	12_wd_636_2	1.1	88	85	7.5	24	1	2	1.8	1	1		water_deficit
636	12	A3	12_wd_636_2	1.1	68	66	6.8	20	0	3	2.8	2	1		water_deficit
636	12	B1	12_wd_636_2	1.1	66	64	6.4	20	1	4	2.4	1	2		water_deficit
636	12	B2	12_wd_636_2	1.1	86	82	5.6	22	3	4	2.7	2	1		water_deficit
636	12	B3	12_wd_636_2	1.1	84	80	5.2	18	1	5	5.8	2	2		water_deficit
636	12	C1	12_wd_636_2	1.1	91	52	4.6	19	2	5	6.7	1	4		water_deficit
636	12	C2	12_wd_636_2	1.1	200	117	6.2	26	3	3	7.4	1	4		water_deficit
636	12	C3	12_wd_636_2	1.1	85	51	4.8	15	3	0	0	0	0		water_deficit
636	12	C4	12_wd_636_2	1.1	38	23	5.1	13	3	0	0	0	0		water_deficit
740	12	A1	12_wd_740_2	1.1	167	98	6.4	21	2	4	0.8	1	1		water_deficit
740	12	A2	12_wd_740_2	1.1	96	49	5.7	12	2	3	7.7	1	1		water_deficit
740	12	A3	12_wd_740_2	1.1	195	116	6.7	24	2	0	0	0	0		water_deficit
740	12	B1	12_wd_740_2	1.1	570	73	7.5	17	2	5	19.1	2	9		water_deficit
740	12	B2	12_wd_740_2	1.1	560	81	6.3	18	3	4	9.2	3	3		water_deficit
740	12	B3	12_wd_740_2	1.1	124	17	5.2	6	0	0	4.4	1	1		water_deficit
740	12	C1	12_wd_740_2	1.1	374	43	6.8	19	1	4	16.7	1	3		water_deficit
740	12	C2	12_wd_740_2	1.1	234	33	5	15	0	2	1.2	1	1		water_deficit
740	12	C3	12_wd_740_2	1.1	413	64	6.4	18	1	4	4.4	2	1		water_deficit
742	12	A1	12_wd_742_2	1.1	74	57	5.2	22	0	3	1.8	1	2		water_deficit
742	12	A2	12_wd_742_2	1.1	70	63	5.5	22	1	4	4.5	1	3		water_deficit
742	12	A3	12_wd_742_2	1.1	50	43	5.8	16	0	4	10.2	3	4		water_deficit
742	12	B1	12_wd_742_2	1.1	706	119	7.5	19	2	5	9.8	1	3		water_deficit
742	12	B2	12_wd_742_2	1.1	532	95	6	17	4	3	9	1	4		water_deficit
742	12	C1	12_wd_742_2	1.1	249	140	6.6	30	2	4	9.8	1	4		water_deficit
742	12	C2	12_wd_742_2	1.1	70	37	5.7	16	1	0	0	0	0		water_deficit
742	12	C3	12_wd_742_2	1.1	115	57	6.3	18	1	3	6.8	1	3		water_deficit
Control+	12	A1	12_wd_control+_2	0	545	45	6.6	16	2	3	15.6	2	7		water_deficit
Control+	12	A2	12_wd_control+_2	0	1179	98	5.9	28	1	4	11.2	4	4		water_deficit
Control+	12	A3	12_wd_control+_2	0	735	69	5.6	25	1	2	4.5	1	0		water_deficit
Control+	12	B1	12_wd_control+_2	0	1342	128	7.8	26	1	6	17	3	4		water_deficit
Control+	12	B2	12_wd_control+_2	0	326	27	5.7	10	0	5	14.2	1	4		water_deficit
Control+	12	B3	12_wd_control+_2	0	556	56	6.6	15	2	6	11.2	1	1		water_deficit
Control+	12	C1	12_wd_control+_2	0	602	46	7	13	1	1	17.6	1	11		water_deficit
Control+	12	C2	12_wd_control+_2	0	424	51	6.6	16	0	0	0	0	0		water_deficit
Control+	12	C3	12_wd_control+_2	0	113	90	3.9	11	1	2	3.3	1	1		water_deficit
Control	12	A1	NA	0	382	67	6.3	19	1	4	2.1	1	4		water_deficit
Control	12	A2	NA	0	470	57	5.7	20	0	5	10.2	2	3		water_deficit
Control	12	A3	NA	0	171	53	4.7	15	2	1	2.2	1	0		water_deficit
Control	12	B1	NA	0	1185	118	8.5	34	1	4	16.5	2	6		water_deficit
Control	12	B2	NA	0	564	64	6.6	16	0	5	9.4	2	2		water_deficit
Control	12	B3	NA	0	347	45	5.8	12	2	5	3.8	1	1		water_deficit
Control	12	C1	NA	0	388	103	5.2	18	3	7	13.1	2	9		water_deficit
Control	12	C2	NA	0	294	76	6.1	16	1	5	8.2	2	3		water_deficit
Control	12	C3	NA	0	140	42	4.8	10	0	0	0	0	0		water_deficit
E. coli	12	A1	12_wd_ecoli_2	1.1	211	135	7.8	28	1	6	10.5	2	3		water_deficit
E. coli	12	A2	12_wd_ecoli_2	1.1	124	87	5.4	24	2	0	0	0	0		water_deficit
E. coli	12	B1	12_wd_ecoli_2	1.1	46	31	3.7	16	3	0	0	0	0		water_deficit
E. coli	12	B2	12_wd_ecoli_2	1.1	123	83	5.9	29	0	3	1.8	1	1		water_deficit
E. coli	12	B3	12_wd_ecoli_2	1.1	44	27	3.9	12	4	2	1.9	1	1		water_deficit
E. coli	12	C1	12_wd_ecoli_2	1.1	81	77	7.1	18	0	0	0	0	0		water_deficit
E. coli	12	C2	12_wd_ecoli_2	1.1	75	72	6.6	22	2	0	0	0	0		water_deficit
E. coli	12	C3	12_wd_ecoli_2	1.1	33	29	5.7	16	1	0	0	0	0		water_deficit
E. coli	12	A1	NA	0.5	81	59	9.8	19	0	0	0	0	0		water_deficit
E. coli	12	A2	NA	0.5	35	34	4.2	19	0	0	0	0	0		water_deficit
E. coli	12	A3	NA	0.5	68	64	6.4	19	1	4	3.4	1	1		water_deficit
E. coli	12	B1	NA	0.5	834	136	7.5	28	0	6	10.5	2	3		water_deficit
E. coli	12	B2	NA	0.5	292	48	6.2	14	0	0	0	0	0		water_deficit
E. coli	12	B3	NA	0.5	147	22	3.6	11	1	3	1.8	1	1		water_deficit
022	13	A1	13_wd_022_2	0.9	46	43	5.6	17	4	2	5.8	1	1		water_deficit
022	13	A2	13_wd_022_2	0.9	34	20	4.8	12	4	2	2.8	1	1		water_deficit
022	13	A3	13_wd_022_2	0.9	35	33	4.9	18	4	0	0	0	0		water_deficit
022	13	B1	13_wd_022_2	0.9	39	36	4.7	15	6	2	11.6	1	7		water_deficit
022	13	B2	13_wd_022_2	0.9	37	32	5.9	13	7	2	11.7	1	7		water_deficit
022	13	B3	13_wd_022_2	0.9	34	32	5	16	5	3	3.4	1	1		water_deficit
022	13	C1	13_wd_022_2	0.9	37	34	4.8	15	6	3	3.7	1	1		water_deficit
022	13	C2	13_wd_022_2	0.9	45	42	6.6	21	4	0	1	1	1		water_deficit
022	13	C3	13_wd_022_2	0.9	35	32	4.1	13	5	1	1.3	1	1		water_deficit
190	13	A1	13_wd_190_2	0.9	52	47	6.6	16	2	2	11.1	1	3		water_deficit
190	13	A2	13_wd_190_2	0.9	88	77	5.6	26	4	3	12.2	1	5		water_deficit
190	13	A3	13_wd_190_2	0.9	44	37	6.1	17	4	0	0	0	0		water_deficit
190	13	B1	13_wd_190_2	0.9	37	32	5.8	15	3	4	10.9	1	7		water_deficit
190	13	B2	13_wd_190_2	0.9	62	54	5.6	18	4	3	8.1	1	5		water_deficit
190	13	B3	13_wd_190_2	0.9	34	30	5	16	3	0	0	0	0		water_deficit
190	13	C1	13_wd_190_2	0.9	37	33	6	17	6	3	6.3	1	4		water_deficit
190	13	C2	13_wd_190_2	0.9	55	52	6.4	21	4	2	6.4	1	2		water_deficit
190	13	C3	13_wd_190_2	0.9	80	77	6.4	20	4	2	7.7	1	2		water_deficit
200	13	A1	13_wd_200_2	0.4	79	70	5.4	23	2	5	7.4	1	3		water_deficit
200	13	A2	13_wd_200_2	0.4	111	98	7.5	27	3	5	10.6	1	7		water_deficit
200	13	A3	13_wd_200_2	0.4	70	64	6.8	21	2	3	3.2	1	1		water_deficit
200	13	B1	13_wd_200_2	0.4	58	50	5.7	14	2	2	6.2	1	1		water_deficit
200	13	B2	13_wd_200_2	0.4	87	73	7.1	21	3	3	15.6	1	11		water_deficit
200	13	B3	13_wd_200_2	0.4	73	64	5.6	22	4	3	4.9	1	1		water_deficit
200	13	C1	13_wd_200_2	0.4	79	67	6.1	18	4	3	13.9	1	10		water_deficit
200	13	C2	13_wd_200_2	0.4	57	51	5.4	32	5	1	1.4	1	1		water_deficit
200	13	C3	13_wd_200_2	0.4	41	34	4.9	16	5	3	2.7	1	1		water_deficit
299	13	A1	13_wd_299_2	0.9	123	103	7.2	21	4	3	12.8	1	7		water_deficit
299	13	A2	13_wd_299_2	0.9	81	70	5.9	23	3	3	6.7	1	1		water_deficit
299	13	A3	13_wd_299_2	0.9	69	62	7.8	17	3	2	0.7	1	1		water_deficit
299	13	B1	13_wd_299_2	0.9	49	37	5.2	19	4	3	12.1	1	8		water_deficit
299	13	B2	13_wd_299_2	0.9	54	44	5.9	22	3	0	1.9	2	1		water_deficit
299	13	B3	13_wd_299_2	0.9	62	50	5.7	19	2	2	3.7	1	1		water_deficit
299	13	C1	13_wd_299_2	0.9	102	44	5.1	15	2	2	15.8	1	11		water_deficit
299	13	C2	13_wd_299_2	0.9	124	52	5.2	12	3	3	15.7	1	13		water_deficit
299	13	C3	13_wd_299_2	0.9	154	75	6.3	30	4	4	8.1	2	4		water_deficit
534	13	A1	13_wd_534_2	0.9	119	83	6.9	28	2	3	12	1	6		water_deficit
534	13	A2	13_wd_534_2	0.9	41	27	5.6	15	1	3	1.9	1	1		water_deficit
534	13	A3	13_wd_534_2	0.9	147	99	6.3	30	3	1	14.9	1	10		water_deficit
534	13	B1	13_wd_534_2	0.9	77	63	6.2	29	4	2	1	1	1		water_deficit
534	13	B2	13_wd_534_2	0.9	76	68	6.3	31	3	0	0	0	0		water_deficit
534	13	B3	13_wd_534_2	0.9	51	36	4.8	22	2	1	2.4	1	1		water_deficit
534	13	C1	13_wd_534_2	0.9	115	107	6.9	29	2	1	15.3	1	6		water_deficit
534	13	C2	13_wd_534_2	0.9	44	41	6.1	16	1	1	2.2	1	1		water_deficit
534	13	C3	13_wd_534_2	0.9	93	83	7.3	23	3	2	11.6	1	6		water_deficit
1020	13	A1	13_wd_1020_2	0.9	43	38	5.9	23	8	0	0	0	0		water_deficit
1020	13	A2	13_wd_1020_2	0.9	58	51	6.1	27	6	0	0.4	1	1		water_deficit
1020	13	A3	13_wd_1020_2	0.9	56	51	5.8	16	4	3	9.6	1	5		water_deficit
1020	13	B1	13_wd_1020_2	0.9	57	53	6.5	21	5	4	7.9	1	1		water_deficit
1020	13	B2	13_wd_1020_2	0.9	54	50	5.2	24	5	4	4.9	1	3		water_deficit
1020	13	B3	13_wd_1020_2	0.9	76	68	6.3	28	6	1	10.8	1	7		water_deficit
1020	13	C1	13_wd_1020_2	0.9	29	26	5.4	17	4	2	3.8	1	3		water_deficit
1020	13	C2	13_wd_1020_2	0.9	45	43	4.6	20	5	2	2.4	1	1		water_deficit
1020	13	C3	13_wd_1020_2	0.9	71	65	5.8	19	5	4	7.3	1	3		water_deficit
1060	13	A1	13_wd_1060_2	0.9	51	49	5.4	24	4	4	2.8	1	1		water_deficit
1060	13	A2	13_wd_1060_2	0.9	84	80	7.1	31	7	1	10.8	1	5		water_deficit
1060	13	A3	13_wd_1060_2	0.9	122	119	7.2	28	7	1	10.6	1	6		water_deficit
1060	13	B1	13_wd_1060_2	0.9	42	38	4.3	13	3	3	2.3	1	1		water_deficit
1060	13	B2	13_wd_1060_2	0.9	98	88	6.9	30	4	1	9.1	1	3		water_deficit
1060	13	B3	13_wd_1060_2	0.9	44	39	5.1	15	6	4	8.9	1	4		water_deficit
1060	13	C1	13_wd_1060_2	0.9	84	61	5.8	19	2	3	10.7	1	8		water_deficit
1060	13	C2	13_wd_1060_2	0.9	115	86	6.6	23	4	2	17.2	1	14		water_deficit
1060	13	C3	13_wd_1060_2	0.9	41	37	4.8	11	2	5	11.7	1	6		water_deficit
E. coli	13	A1	13_wd_ecoli_2	0.9	75	70	6.3	20	4	3	2.8	1	1		water_deficit
E. coli	13	A2	13_wd_ecoli_2	0.9	57	53	5.1	16	5	2	1.2	1	1		water_deficit
E. coli	13	A3	13_wd_ecoli_2	0.9	63	60	5.3	19	4	0	0	0	0		water_deficit
E. coli	13	B1	13_wd_ecoli_2	0.9	40	36	4.7	16	6	3	7.7	1	2		water_deficit
E. coli	13	B2	13_wd_ecoli_2	0.9	36	25	5.1	14	5	2	1.3	1	1		water_deficit
E. coli	13	B3	13_wd_ecoli_2	0.9	65	55	4.6	15	4	2	3	1	2		water_deficit
E. coli	13	C1	13_wd_ecoli_2	0.9	55	49	5.7	19	4	0	1	1	1		water_deficit
E. coli	13	C2	13_wd_ecoli_2	0.9	79	65	6.3	23	4	5	9.8	1	5		water_deficit
E. coli	13	C3	13_wd_ecoli_2	0.9	97	89	6.1	21	3	0	0.9	1	1		water_deficit
Control	13	A1	13_wd_control_3	0	41	37	4.5	16	6	3	2.9	1	1		water_deficit
Control	13	A2	13_wd_control_3	0	90	74	4.8	20	5	2	14.8	1	9		water_deficit
Control	13	A3	13_wd_control_3	0	78	78	6.4	23	6	5	6.7	1	1		water_deficit
Control	13	B1	13_wd_control_3	0	137	65	6.9	14	2	4	3.3	1	1		water_deficit
Control	13	B2	13_wd_control_3	0	126	57	5.2	20	3	3	2.9	1	1		water_deficit
Control	13	B3	13_wd_control_3	0	156	67	5.9	17	3	4	9.9	1	4		water_deficit
Control	13	C1	13_wd_control_3	0	55	34	5.7	18	2	1	9.7	1	6		water_deficit
Control	13	C2	13_wd_control_3	0	46	30	5.2	15	3	0	0	0	0		water_deficit
Control	13	C3	13_wd_control_3	0	165	114	6.4	27	3	2	10.6	1	4		water_deficit
Control+	13	A1	13_wd_control+_2	0	816	87	8.1	21	3	3	14.9	1	6		water_deficit
Control+	13	A2	13_wd_control+_2	0	919	96	8.6	18	0	3	16.8	1	10		water_deficit
Control+	13	A3	13_wd_control+_2	0	1186	162	6	26	8	3	29.2	1	21		water_deficit
Control+	13	B1	13_wd_control+_2	0	780	76	9.1	17	1	2	25.6	1	20		water_deficit
Control+	13	B2	13_wd_control+_2	0	559	67	7.4	23	2	2	13.1	1	9		water_deficit
Control+	13	B3	13_wd_control+_2	0	869	70	8.5	20	2	2	24.1	1	20		water_deficit
Control+	13	C1	13_wd_control+_2	0	737	78	8.6	19	0	1	28.6	1	13		water_deficit
Control+	13	C2	13_wd_control+_2	0	780	80	8.4	18	0	1	28.1	1	18		water_deficit
Control+	13	C3	13_wd_control+_2	0	442	39	5.8	15	1	2	11.9	1	4		water_deficit
